,token,transcript_id,sentence_id,surprisal,oov
4483,↓name,1,178,11.540629192578072,False
4484,↓then,1,178,14.575719211712011,False
4485,↓decide,1,178,8.963356233344692,False
4486,ed,1,178,1.2794216485262413,False
4487,↓to,1,178,1.8682877478603876,False
4488,↓clear,1,178,12.997626273343982,False
4489,↓the,1,178,3.2119405647919876,False
4490,↓air,1,178,3.582640949355452,False
4491,↓and,1,178,5.386970970047635,False
4492,↓say,1,178,7.31587139347559,False
4493,ed,1,178,1.614072736317484,False
4494,↓then,1,178,12.288060321095848,False
4495,↓let,1,178,12.34638389156368,False
4496,↓every,1,178,8.013998354302393,False
4497,one,1,178,2.182500043685505,False
4498,↓start,1,178,10.356172042295949,False
4499,↓with,1,178,6.699857588751359,False
4500,↓a,1,178,2.9305144871088986,False
4501,↓clean,1,178,11.116018709795988,False
4502,↓slate,1,178,4.2959483538970415,False
4503,↓and,1,178,6.173863569732909,False
4504,↓perform,1,178,11.443500330710975,False
4505,↓a,1,178,7.795211308176034,False
4506,↓new,1,178,8.532731231359286,False
4507,↓challenge,1,178,9.28185963597039,False
4508,ing,1,178,5.687799495428012,False
4509,↓task,1,178,9.601147919887962,False
4510,↓then,1,179,8.239641825599039,False
4511,↓we,1,179,4.673986309326872,False
4512,↓can,1,179,3.070946857627731,False
4513,↓decide,1,179,11.070748245858308,False
4514,↓who,1,179,8.656480320371877,False
4515,↓should,1,179,8.645528414716946,False
4516,↓be,1,179,1.8107670768977409,False
4517,↓the,1,179,5.847399284861728,False
4518,↓real,1,179,8.334840560616188,False
4519,↓king,1,179,14.111595381148287,False
4520,↓then,1,180,8.239641825599039,False
4521,↓the,1,180,4.194274150219586,False
4522,↓bird,1,180,12.644979346507691,False
4523,s,1,180,1.531770784979847,False
4524,↓gather,1,180,13.553089377234338,False
4525,ed,1,180,0.9252370354859389,False
4526,↓together,1,180,7.303269732289908,False
4527,↓again,1,180,8.281455168609341,False
4528,↓and,1,180,5.578560018188516,False
4529,↓decide,1,180,11.451121836938732,False
4530,ed,1,180,0.8259769258879122,False
4531,↓the,1,180,7.262809933303635,False
4532,↓case,1,180,9.26996919920459,False
4533,↓would,1,180,8.67050759843483,False
4534,↓be,1,180,0.6611937320900874,False
4535,↓re,1,180,7.351830203176575,False
4536,solve,1,180,4.9480765981646915,False
4537,ed,1,180,0.09961444098030472,False
4538,↓by,1,180,2.4114495601210075,False
4539,↓make,1,180,9.500218205024192,False
4540,ing,1,180,0.052850278296863513,False
4541,↓a,1,180,3.4319144369686727,False
4542,↓new,1,180,5.978089544047867,False
4543,↓condition,1,180,10.245112527509805,False
4544,↓which,1,180,11.313770778898242,False
4545,↓was,1,180,5.726501825608364,False
4546,↓that,1,180,6.6429798313998925,False
4547,↓he,1,180,4.295598681757422,False
4548,↓should,1,180,6.833182071122941,False
4549,↓be,1,180,1.746645601790994,False
4550,↓king,1,180,15.982734956770244,False
4551,↓who,1,180,7.6048114621136085,False
4552,↓could,1,180,7.8027417333255205,False
4553,↓go,1,180,8.179239230518524,False
4554,↓the,1,180,6.549653010543536,False
4555,↓deep,1,180,11.916330720347933,False
4556,est,1,180,3.1574214113630243,False
4557,↓in,1,180,5.328532162215558,False
4558,to,1,180,6.421818737168193,False
4559,↓the,1,180,3.035843220050764,False
4560,↓earth,1,180,10.436027971676177,False
4561,↓so,1,181,7.1482663692713215,False
4562,↓the,1,181,4.712516773472574,False
4563,↓little,1,181,10.126949480627982,False
4564,↓bird,1,181,9.824584853062346,False
4565,↓who,1,181,12.43132689716763,False
4566,↓the,1,181,7.363216921979074,False
4567,↓other,1,181,9.436750533657548,False
4568,↓bird,1,181,9.603602356944993,False
4569,s,1,181,0.22551816056314633,False
4570,↓despise,1,181,19.920060673087107,False
4571,ed,1,181,2.2858176668187014,False
4572,↓was,1,181,9.140035308972779,False
4573,↓now,1,181,10.41327354229621,False
4574,↓back,1,181,8.151040528686142,False
4575,↓to,1,181,1.5279177583655112,False
4576,↓square,1,181,9.088444610212541,False
4577,↓one,1,181,0.5906136185222794,False
4578,↓confident,1,182,16.689576396764043,False
4579,↓he,1,182,5.9435904076273305,False
4580,↓remain,1,182,11.0211716269419,False
4581,ed,1,182,1.1034466692336498,False
4582,↓how,1,182,11.43888846011301,False
4583,ever,1,182,6.240591547696929,False
4584,↓that,1,182,1.2787042860336932,False
4585,↓if,1,182,8.863826791058152,False
4586,↓he,1,182,3.999661210280142,False
4587,↓play,1,182,9.41906258825752,False
4588,ed,1,182,1.2519742665884137,False
4589,↓his,1,182,5.265505244066803,False
4590,↓card,1,182,5.949510281710191,False
4591,s,1,182,1.3493258810925828,False
4592,↓right,1,182,7.390386011622318,False
4593,↓he,1,182,12.477611133106922,False
4594,↓could,1,182,6.96829491066612,False
4595,↓be,1,182,4.095443656207594,False
4596,↓king,1,182,15.52809147844036,False
4597,↓how,1,183,7.6233238892743245,False
4598,↓the,1,183,6.597213173587985,False
4599,↓goose,1,183,15.864007999212522,False
4600,↓wallow,1,183,18.721867704192498,False
4601,ed,1,183,3.6154463737248546,False
4602,↓in,1,183,3.1042294676463302,False
4603,↓the,1,183,3.4298449164685034,False
4604,↓sand,1,183,11.217032377653641,False
4605,↓and,1,183,2.913659141565664,False
4606,↓the,1,183,5.953111944348736,False
4607,↓duck,1,183,13.551299436043989,False
4608,↓strove,1,183,20.679941396990326,False
4609,↓to,1,183,0.9219776198991108,False
4610,↓dig,1,183,11.94311568544369,False
4611,↓a,1,183,3.591663520169813,False
4612,↓hole,1,183,2.0256627829561866,False
4613,↓for,1,183,6.125003719302016,False
4614,↓the,1,183,3.9707089115262475,False
4615,↓new,1,183,7.293684042809026,False
4616,↓task,1,183,15.588686531799306,False
4617,↓all,1,184,8.125090341472964,False
4618,↓the,1,184,3.411799774839782,False
4619,↓other,1,184,5.260038003342476,False
4620,↓bird,1,184,10.731430836824481,False
4621,s,1,184,0.22551816056314633,False
4622,↓try,1,184,11.986939940260319,False
4623,ed,1,184,2.015218555311438,False
4624,↓to,1,184,0.6134737316533915,False
4625,↓hide,1,184,7.601637088533556,False
4626,↓them,1,184,6.37639422740683,False
4627,selves,1,184,0.5216858345156952,False
4628,↓in,1,184,4.67342754671192,False
4629,↓the,1,184,2.5122598795713063,False
4630,↓ground,1,184,10.114183873501412,False
4631,↓too,1,184,14.874398619649906,False
4632,↓un,1,184,8.811821871394127,False
4633,til,1,184,2.970608971770371,False
4634,↓they,1,184,4.888645006579472,False
4635,↓were,1,184,4.058254459940589,False
4636,↓practic,1,184,12.872483247829173,False
4637,al,1,184,0.053959994809323154,False
4638,ly,1,184,0.7049425480136267,False
4639,↓blue,1,184,14.06492226860525,False
4640,↓in,1,184,6.778015450028885,False
4641,↓the,1,184,0.6055259175626163,False
4642,↓face,1,184,1.3166284670018678,False
4643,↓the,1,185,4.536386560342236,False
4644,↓name,1,185,9.409335129098286,False
4645,less,1,185,7.251163435425723,False
4646,↓little,1,185,9.366062904816912,False
4647,↓bird,1,185,9.818807936671902,False
4648,↓that,1,185,7.349191227934875,False
4649,↓was,1,185,6.6024305353541015,False
4650,↓as,1,185,7.3051182821741,False
4651,↓bold,1,185,15.03302225752738,False
4652,↓as,1,185,7.720385430344438,False
4653,↓brass,1,185,15.807095789453188,False
4654,↓found,1,185,12.46748766925956,False
4655,↓a,1,185,5.032236702500208,False
4656,↓pitch,1,185,12.669333634827703,False
4657,↓dark,1,185,8.606467304289149,False
4658,↓mouse,1,185,16.960308961851204,False
4659,s,1,185,7.133763093573237,False
4660,↓hole,1,185,14.30937279455058,False
4661,↓and,1,185,6.209983553341962,False
4662,↓creep,1,185,15.072229889689785,False
4663,ing,1,185,2.307258350645796,False
